imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,pose_azimuth_deg,yaw_deg,pose_veh_pitch_deg
116,data/raw/zurich_mav_sample/MAV_Images/00116.jpg,00116.jpg,10830671,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.79039700003,5247973.645866,470.1875416666667,98.83999433333334,-77.10774266666667,13.381390166666666,465672.32205366663,5247977.5868615,467.5468295,2.640712166666674,True,0.0,0.0,474.950439453125,0.1172218099236488,0.9947990775108336,0.0159252732992172,-0.0564035810530185,0.0833059325814247,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34999942779541,0.0,2.640712166666674,0.0,0.0,6.716314975509827
117,data/raw/zurich_mav_sample/MAV_Images/00117.jpg,00117.jpg,10864004,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.7888444,5247973.6430656,470.18993393333335,98.84696526666667,-77.11248433333333,13.392072933333333,465672.3397607333,5247977.603058199,467.5390628,2.6508711333333395,True,0.0,0.0,475.0375671386719,0.1193092614412307,0.9947444200515748,0.0154985170811414,-0.0576220899820327,0.0832050070166587,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34999942779541,0.0,2.6508711333333395,0.0,0.0,6.835917137405449
118,data/raw/zurich_mav_sample/MAV_Images/00118.jpg,00118.jpg,10897337,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.7872918,5247973.6402652,470.19232619999997,98.85393619999999,-77.117226,13.4027557,465672.3574678,5247977.619254899,467.53129609999996,2.661030100000005,True,0.0,0.0,474.6890869140625,0.1170070990920066,0.9947919249534608,0.01466925162822,-0.0567743368446826,0.0833704844117164,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34999942779541,0.0,2.661030100000005,0.0,0.0,6.704012951040985
119,data/raw/zurich_mav_sample/MAV_Images/00119.jpg,00119.jpg,10930670,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.7857392,5247973.6374648,470.19471846666664,98.86090713333333,-77.12196766666666,13.413438466666667,465672.37517486664,5247977.6354516,467.5235294,2.6711890666666704,True,0.0,0.0,474.950439453125,0.1122723594307899,0.994900107383728,0.0145575571805238,-0.0542791336774826,0.0837609767913818,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34999942779541,0.0,2.6711890666666704,0.0,0.0,6.432732351360067
120,data/raw/zurich_mav_sample/MAV_Images/00120.jpg,00120.jpg,10964003,47.3843532,8.5452011,467.466,1.710829183110036,-0.4434299748390913,2.555999999999983,onboard_gps,3,6,9.784000397,1.2999999999999998e-43,1.0,1.419999957,1.110000014,True,465665.7841866,5247973.6346644005,470.1971107333333,98.86787806666666,-77.12670933333334,13.424121233333333,465672.3928819333,5247977.6516483,467.5157627,2.681348033333336,True,0.0,0.0,474.950439453125,0.1090055182576179,0.9949539303779602,0.0150326006114482,-0.0526046603918075,0.0841038972139358,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.681348033333336,0.0,0.0,6.245556139797745
121,data/raw/zurich_mav_sample/MAV_Images/00121.jpg,00121.jpg,10997044,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.782634,5247973.631864,470.199503,98.874849,-77.131451,13.434804,465672.410589,5247977.667845,467.507996,2.6915070000000014,True,0.0,0.0,474.86334228515625,0.1062819063663482,0.9949589371681212,0.0165433567017316,-0.0507382526993751,0.0849044024944305,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.6915070000000014,0.0,0.0,6.0895046733963465
122,data/raw/zurich_mav_sample/MAV_Images/00122.jpg,00122.jpg,11030377,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.77639616665,5247973.629791766,470.21356446666664,98.88984706666666,-77.12979433333334,13.459200766666667,465672.4108858666,5247977.6756229,467.4989628,2.714601666666624,True,0.0,0.0,474.950439453125,0.107727363705635,0.9948546886444092,0.0169698130339384,-0.0512263737618923,0.0857451483607292,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.714601666666624,0.0,0.0,6.17232327840369
123,data/raw/zurich_mav_sample/MAV_Images/00123.jpg,00123.jpg,11063710,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.77015833335,5247973.627719534,470.22762593333334,98.90484513333332,-77.12813766666666,13.483597533333333,465672.4111827333,5247977.6834007995,467.4899296,2.7376963333333606,True,0.0,0.0,474.86334228515625,0.1103659197688102,0.9947568774223328,0.0169533416628837,-0.0524839721620082,0.0861209258437156,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.7376963333333606,0.0,0.0,6.323501404832283
124,data/raw/zurich_mav_sample/MAV_Images/00124.jpg,00124.jpg,11097043,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.7639205,5247973.6256473,470.2416874,98.9198432,-77.126481,13.5079943,465672.4114796,5247977.6911787,467.4808964,2.7607909999999833,True,0.0,0.0,474.86334228515625,0.1168185472488403,0.994504690170288,0.0172767955809831,-0.0557864159345626,0.0868896096944809,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.34999942779541,0.0,2.7607909999999833,0.0,0.0,6.693209726208144
125,data/raw/zurich_mav_sample/MAV_Images/00125.jpg,00125.jpg,11130376,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.75768266665,5247973.623575067,470.25574886666664,98.93484126666667,-77.12482433333334,13.532391066666667,465672.41177646664,5247977.698956599,467.4718632,2.783885666666663,True,0.0,0.0,474.7762145996094,0.1229403391480445,0.9942492246627808,0.0173347983509302,-0.0589804537594318,0.0876898169517517,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.783885666666663,0.0,0.0,7.043962565089921
126,data/raw/zurich_mav_sample/MAV_Images/00126.jpg,00126.jpg,11163709,47.3843539,8.545201,467.508,1.7037357753142717,-0.365592380054295,2.5979999999999563,onboard_gps,3,6,9.709000588,1.2999999999999998e-43,0.849999964,0.659999967,1.329999924,True,465665.75144483335,5247973.621502833,470.26981033333334,98.94983933333333,-77.12316766666666,13.556787833333333,465672.4120733333,5247977.7067345,467.46283,2.8069803333333425,True,0.0,0.0,474.86334228515625,0.1242731139063835,0.9941633939743042,0.0177020765841007,-0.0596095733344554,0.0881627425551414,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.8069803333333425,0.0,0.0,7.120324933784314
127,data/raw/zurich_mav_sample/MAV_Images/00127.jpg,00127.jpg,11195824,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.745207,5247973.6194306,470.2838718,98.9648374,-77.121511,13.5811846,465672.4123702,5247977.714512399,467.4537968,2.8300749999999653,True,0.0,0.0,474.86334228515625,0.1228827536106109,0.9941363334655762,0.0183587577193975,-0.0586634948849678,0.0889637321233749,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34999942779541,0.0,2.8300749999999653,0.0,0.0,7.0406631568339835
128,data/raw/zurich_mav_sample/MAV_Images/00128.jpg,00128.jpg,11229157,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.73896916665,5247973.617358367,470.2979332666667,98.97983546666667,-77.11985433333334,13.605581366666666,465672.4126670667,5247977.7222903,467.4447636,2.8531696666667017,True,0.0,0.0,475.0366516113281,0.1220925599336624,0.9941286444664,0.0181833170354366,-0.0582571029663085,0.0893516913056373,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8531696666667017,0.0,0.0,6.99538839414691
129,data/raw/zurich_mav_sample/MAV_Images/00129.jpg,00129.jpg,11262490,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.73273133335,5247973.615286133,470.31199473333334,98.99483353333333,-77.11819766666666,13.629978133333333,465672.4129639333,5247977.730068199,467.4357304,2.8762643333333244,True,0.0,0.0,475.0366516113281,0.1224762126803398,0.9940415024757384,0.0182668715715408,-0.0584643930196762,0.0901650860905647,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.8762643333333244,0.0,0.0,7.017370077330127
130,data/raw/zurich_mav_sample/MAV_Images/00130.jpg,00130.jpg,11295823,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.7264935,5247973.6132139005,470.3260562,99.0098316,-77.116541,13.6543749,465672.41326079995,5247977.7378461,467.4266972,2.899359000000004,True,0.0,0.0,474.8624267578125,0.1245074570178985,0.9939258098602296,0.0201337281614542,-0.0589156448841095,0.0907476916909217,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.34000015258789,0.0,2.899359000000004,0.0,0.0,7.133751805032087
131,data/raw/zurich_mav_sample/MAV_Images/00131.jpg,00131.jpg,11329156,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.72025566665,5247973.611141667,470.3401176666667,99.02482966666666,-77.11488433333334,13.678771666666666,465672.41355766664,5247977.745623999,467.417664,2.9224536666666836,True,0.0,0.0,474.7744140625,0.1236984133720398,0.9939174056053162,0.0205917134881019,-0.0584554895758628,0.0910344198346138,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.9224536666666836,0.0,0.0,7.087397018682506
132,data/raw/zurich_mav_sample/MAV_Images/00132.jpg,00132.jpg,11362489,47.3843546,8.5452006,467.46,1.6739988283370622,-0.2876225085929036,2.5499999999999545,onboard_gps,3,6,9.636000633,1.2999999999999998e-43,0.72999996,0.340000004,1.319999933,True,465665.71401783335,5247973.609069433,470.35417913333333,99.03982773333334,-77.11322766666666,13.703168433333333,465672.41385453334,5247977.7534019,467.4086308,2.9455483333333063,True,0.0,0.0,474.9486389160156,0.1148851215839386,0.994154155254364,0.0181897524744272,-0.0545070208609104,0.0914096087217331,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.9455483333333063,0.0,0.0,6.582432595607001
133,data/raw/zurich_mav_sample/MAV_Images/00133.jpg,00133.jpg,11397736,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.70778,5247973.6069972,470.3682406,99.0548258,-77.111571,13.7275652,465672.4141514,5247977.761179799,467.3995976,2.968642999999986,True,0.0,0.0,475.1228942871094,0.0869723856449127,0.9948166608810424,0.0121906902641057,-0.0418151207268238,0.0918842181563377,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.968642999999986,0.0,0.0,4.983150631637685
134,data/raw/zurich_mav_sample/MAV_Images/00134.jpg,00134.jpg,11431069,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.70154216664,5247973.604924967,470.3823020666667,99.06982386666667,-77.10991433333334,13.751961966666666,465672.4144482666,5247977.7689577,467.3905644,2.9917376666666655,True,0.0,0.0,474.9486389160156,0.0695488378405571,0.995151937007904,0.0092014772817492,-0.0336472615599632,0.0919559672474861,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.329999923706056,0.0,2.9917376666666655,0.0,0.0,3.984854878303676
135,data/raw/zurich_mav_sample/MAV_Images/00135.jpg,00135.jpg,11464402,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.69530433335,5247973.602852734,470.39636353333333,99.08482193333333,-77.10825766666666,13.776358733333334,465672.4147451333,5247977.776735599,467.3815312,3.014832333333345,True,0.0,0.0,474.9486389160156,0.0685163736343383,0.9951671361923218,0.0095848916098475,-0.032952282577753,0.0920035243034362,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.329999923706056,0.0,3.014832333333345,0.0,0.0,3.925699036789014
136,data/raw/zurich_mav_sample/MAV_Images/00136.jpg,00136.jpg,11497735,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.6890665,5247973.6007805,470.41042500000003,99.09982,-77.106601,13.800755500000001,465672.415042,5247977.7845135,467.372498,3.0379270000000247,True,0.0,0.0,475.1228942871094,0.0781309753656387,0.9950103163719176,0.0124942352995276,-0.0370308347046375,0.0918001383543014,0.0,0.0,0.0,1.0,957.8599853515624,471.6282958984375,10.329999923706056,0.0,3.0379270000000247,0.0,0.0,4.476575137691702
137,data/raw/zurich_mav_sample/MAV_Images/00137.jpg,00137.jpg,11531068,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.68282866664,5247973.598708266,470.4244864666667,99.11481806666667,-77.10494433333334,13.825152266666667,465672.41533886665,5247977.7922914,467.36346480000003,3.0610216666666474,True,0.0,0.0,475.2099914550781,0.0867126360535621,0.9948564171791076,0.0139317028224468,-0.0409556105732917,0.0915938466787338,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.31999969482422,0.0,3.0610216666666474,0.0,0.0,4.968268076323047
138,data/raw/zurich_mav_sample/MAV_Images/00138.jpg,00138.jpg,11564401,47.3843554,8.5452011,467.408,1.7122574190143496,-0.1989361057057976,2.4979999999999905,onboard_gps,3,6,9.565000534,1.2999999999999998e-43,0.799999952,0.529999971,1.309999943,True,465665.67659083335,5247973.596636034,470.4385479333333,99.12981613333334,-77.10328766666666,13.849549033333334,465672.4156357333,5247977.8000692995,467.3544316,3.084116333333327,True,0.0,0.0,475.2090759277344,0.0894272625446319,0.994808554649353,0.0133865633979439,-0.0424664504826068,0.0915068164467811,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.31999969482422,0.0,3.084116333333327,0.0,0.0,5.123804717215755
139,data/raw/zurich_mav_sample/MAV_Images/00139.jpg,00139.jpg,11595348,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.670353,5247973.5945638,470.45260940000003,99.1448142,-77.101631,13.8739458,465672.4159326,5247977.8078472,467.3453984,3.1072110000000066,True,0.0,0.0,475.1219787597656,0.0896782130002975,0.9948160648345948,0.0117916502058506,-0.0431226193904876,0.0913365632295608,0.0,0.0,0.0,1.0,957.8499755859376,471.7154235839844,10.31999969482422,0.0,3.1072110000000066,0.0,0.0,5.138183119192279
140,data/raw/zurich_mav_sample/MAV_Images/00140.jpg,00140.jpg,11628681,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.66411516664,5247973.592491567,470.4666708666667,99.15981226666666,-77.09997433333334,13.898342566666667,465672.4162294667,5247977.815625099,467.3363652,3.130305666666686,True,0.0,0.0,475.0348510742188,0.0878968462347984,0.9948538541793824,0.0110657690092921,-0.0424630269408226,0.0913262516260147,0.0,0.0,0.0,1.0,957.8699951171876,471.5411682128906,10.31999969482422,0.0,3.130305666666686,0.0,0.0,5.0361183217643095
141,data/raw/zurich_mav_sample/MAV_Images/00141.jpg,00141.jpg,11662014,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.65787733335,5247973.590419333,470.4807323333333,99.17481033333334,-77.09831766666666,13.922739333333334,465672.4165263333,5247977.823403,467.327332,3.153400333333309,True,0.0,0.0,475.0348510742188,0.088328942656517,0.9948635697364808,0.0107583831995725,-0.0426249839365482,0.0911810621619224,0.0,0.0,0.0,1.0,957.8699951171876,471.5411682128906,10.31999969482422,0.0,3.153400333333309,0.0,0.0,5.06087562307149
142,data/raw/zurich_mav_sample/MAV_Images/00142.jpg,00142.jpg,11695347,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.6516395,5247973.5883471,470.4947938,99.1898084,-77.096661,13.9471361,465672.41682319995,5247977.831180899,467.31829880000004,3.1764949999999885,True,0.0,0.0,475.470458984375,0.0951821058988571,0.9947317838668824,0.0119507079944014,-0.0457426980137825,0.0909586623311042,0.0,0.0,0.0,1.0,957.8699951171876,471.5411682128906,10.31999969482422,0.0,3.1764949999999885,0.0,0.0,5.453532953171769
143,data/raw/zurich_mav_sample/MAV_Images/00143.jpg,00143.jpg,11728680,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.64540166664,5247973.586274867,470.50885526666667,99.20480646666667,-77.09500433333334,13.971532866666667,465672.41712006665,5247977.8389588,467.3092656,3.199589666666668,True,0.0,0.0,475.470458984375,0.0990499332547187,0.9946404695510864,0.0125851640477776,-0.0477216206490993,0.0908547267317771,0.0,0.0,0.0,1.0,957.8099975585938,472.06390380859375,10.309999465942385,0.0,3.199589666666668,0.0,0.0,5.675143136547883
144,data/raw/zurich_mav_sample/MAV_Images/00144.jpg,00144.jpg,11762013,47.3843553,8.5452003,467.371,1.6518097285879776,-0.2096967296674847,2.460999999999956,onboard_gps,3,6,9.495000839,1.2999999999999998e-43,0.550000012,0.089999996,1.159999967,True,465665.63916383334,5247973.584202633,470.5229167333333,99.21980453333333,-77.09334766666666,13.995929633333335,465672.41741693334,5247977.846736699,467.3002324,3.222684333333291,True,0.0,0.0,475.2952880859375,0.1024840697646141,0.9945592880249025,0.0125188361853361,-0.049511082470417,0.0907956734299659,0.0,0.0,0.0,1.0,957.8099975585938,472.06390380859375,10.309999465942385,0.0,3.222684333333291,0.0,0.0,5.871904664836676
145,data/raw/zurich_mav_sample/MAV_Images/00145.jpg,00145.jpg,11796090,47.3843559,8.5452015,467.376,1.7427734029479325,-0.143545682542026,2.465999999999952,onboard_gps,3,6,9.426000595,1.2999999999999998e-43,0.839999974,0.799999952,0.819999993,True,465665.632926,5247973.5821304,470.5369782,99.23480260000001,-77.091691,14.0203264,465672.4177138,5247977.8545146,467.2911992,3.2457790000000273,True,0.0,0.0,475.4695434570313,0.1019022464752197,0.994563639163971,0.0115952473133802,-0.0492678768932819,0.0910025015473365,0.0,0.0,0.0,1.0,957.8099975585938,472.06390380859375,10.309999465942385,0.0,3.2457790000000273,0.0,0.0,5.838568645931958
